id,source,text,word_count
90,Web Scrape,"The exercise would also be referenced in Project Blue Book after two RAF Shackleton crews flying out of RAF Topcliffe (UK) saw a fast-moving silver disc near the air base, travelling at 15,000-feet, with ground personnel at nearby RAF Dishforth also spotting a similarly-described disc seemingly following an RAF Meteor jet fighter, as it maneuvered during aerobatics, on September 19th. The sightings were reported at the time in many UK newspapers, often as front-page lead articles. A fortnight later NATO stated Danish aircrew had seen a silver disc over the North Sea on the same day as the RAF encounters. This article incorporates text from the public domain Dictionary of American Naval Fighting Ships. The M-class was a class of 17 trams built by Duncan & Fraser, Adelaide for the Hawthorn Tramways Trust (HTT) as numbers 1 to 10, and 33 to 39. All passed to the Melbourne & Metropolitan Tramways Board on 2 February 1920 when it took over the Municipal Tramway Trusts, becoming the M-class and being renumbered 107 to 116, and 183 to 189. These were four-wheel (single truck) trams of the California open-combination, drop-end body design, of which several dozen others operated in Melbourne under various operator, differing in details to varying extents. These cars had clerestory roofs, a centrally located passenger saloon (over the wheels) with four windows on each side, and open end platforms for smokers - each with two cross-bench seats, and separated from the drivers cabin by a bulkhead featuring stained glass lead-light panels.",252
91,Web Scrape,"In 1916 the HTT placed into service the first ten M class cars from late April to early July. When the Trust ordered seven more to the same design, they specified that more leg room was to be provided in the open drop-end smokers' compartments resulting in those trams being 1 foot (305 mm) longer than the first ten. Because the extension to Hawthorn Depot was not completed in time, the second batch of seven were stored at the builder's premises. After delivery was eventually taken, they then languished in storage at Hawthorn Depot as the electrical equipment to fit them out for service had been delayed due to World War I. Requiring finance for urgent track repairs, and unable to utilise the new trams, the HTT arranged to sell the car bodies to the Footscray Tramway Trust (FTT); the seven sets of Robison 21E trucks for these trams were retained by the HTT as the FTT already had sufficient Sewell 21E trucks and electrical equipment on hand to complete the trams to operating condition. Alas, these trams never saw service for the FTT, as they were taken-over by the M&MTB before a power supply had been finalised. All seven trams were returned to Hawthorn Depot, where they entered service during August and September 1920, numbered 33 to 39. They were then transferred back to the isolated Footscray tramway system in time to inaugurate services there on 6 September 1921. When the time came for their first repaint, they were renumbered 183 to 189, whilst still at Footscray. From mid-September to late October 1923, six of these trams were transferred from Footscray to Essendon Depot, with number 188 joining them in February the next year.",285
92,Web Scrape,"Apart from being renumbered, all trams were repainted in the M&MTB standard brown (""chocolate & cream"") livery; when the alphanumeric classification scheme was condensed they joined the other drop-end, open California combination cars as A class. Cars 183 to 189 had been built with air-brakes, and those not retro-fitted by the Trust were so equipped by the M&MTB soon after acquisition. In January 1930, numbers 107 and 108 were sold to the State Electricity Commission of Victoria, going to Bendigo and Ballarat respectively. Evidently they were deemed a success, with the other eight following that March. February 1935 saw cars 183 to 189 following suit. Numbers 109, 112, 114, 115, 185, 187, and 188 entered service in Bendigo, 110, 111, 113, 116, 183, 184, 186, and 189 in Ballarat, most being converted to One-Man operation. Eleven have been preserved: Kémes is a village in Baranya county, Hungary. It has an area of 6.89 km² and its population in 2019 was estimated at 438 inhabitants. This Baranya County–related article is a stub. You can help Wikipedia by adding missing information. Rajasekharan Parameswaran (born 1964), also known as Marthandam Rajasekharan, is an Indian art director and self-taught painter from Tamil Nadu. He holds two Guinness World Records. Born in 1964, Parameswaran lives in Kaliyakkavilai, Tamil Nadu, India. He is married with two daughters. Parameswaran's career has spanned various fields and included working as a statistics compiler, receptionist, medical representative, and teacher, before he transitioned into the arts. He is a self-taught artist, having learned pencil sketching and oil painting without formal training. He began his film career as an assistant director for Adoor Gopalakrishnan's 2002 film, Nizhalkuthu. His first credit as art director was for the 2007 film Naalu Pennungal, also directed by Gopalakrishnan. He has since worked as an art.",299
93,Web Scrape,"In 2008, Parameswaran received a Guinness World Record for creating the largest easel painting, a portrait of former Chief Minister of Kerala E. M. S. Namboodiripad, which measures 25' x 50' and is displayed on a 56.5' x 31' easel on National Highway 47, near Neyyattinkara, in Kerala. In 2010, the painting was also included in the Limca Book of Records. He received a second Guinness World Record in 2017 for ""The Largest Devil's Knot (Edaakoodam)"", a type of Burr puzzle, unveiled on 27 December 2017 at the Ravis Hotels and Resorts, Kollam, Kerala. Each piece of the puzzle measures 24' x 2' x 2'. Parameswaran won the Bikhuram National Award in 2010 for his painting of Mahatma Gandhi. That same year, his painting of Fidel Castro won an online art contest organized by ArtSlant International. His work was exhibited at Elegance Club in Kuala Lumpur, Malaysia, in 2015. The exhibition included a portrait of Adhiletchumy Natrajan, titled Bliss, which was previously featured at the Vienna International Exhibition (2013). His painting Bhayanakam was exhibited and sold at the Lalit Kala Akademi in Chennai, with the proceeds donated to a relief fund for victims of Cyclone Thane (2011). Parameswaran's portraits include depictions of Mother Teresa, Abdul Kalam, Richard Branson, and Najib Razak. Nature Reviews Endocrinology is a monthly peer-reviewed medical journal published by Nature Portfolio. It covers all aspects of endocrinology. The journal was established in 2005 as Nature Clinical Practice Endocrinology & Metabolism and obtained its current title in April 2009. The editor-in-chief is Claire Greenhill.",256
94,Web Scrape,"According to the Journal Citation Reports, the journal has a 2021 impact factor of 47.564, ranking it 1st out of 146 journals in the category ""Endocrinology & Metabolism"". The Unst Bus Shelter, also known as Bobby's Bus Shelter, is a bus shelter and bus stop near the village of Baltasound, on the isle of Unst, Shetland Islands, Scotland. It is maintained by the Shetland Islands Council. It is located on the main road across Unst – the A968 – which runs between Belmont and Haroldswick. The name ""Bobby's Bus Shelter"" honours Bobby Macaulay, a child who used to cycle to the shelter in the mornings to catch the bus to school. The local council had plans to remove the bus shelter in 1996, but after the seven-year-old sent them a letter asking them not to and explaining that the shelter is where he kept his bike while at school, the council left it there and local volunteers furnished and decorated it. The shelter has a sofa and a television. It is furnished and redecorated periodically. For example, in 2010 it was given World Cup themed decoration due to Macaulay's visit to South Africa to see the 2010 FIFA World Cup, and each year by local residents with a sofa, television, computer and other home comforts. 60°45′55″N 0°50′06″W﻿ / ﻿60.765158°N 0.835087°W﻿ / 60.765158; -0.835087 Love in the Times of Corona is a 2021 Indian Hindi-language anthology film written and directed by Indrani Ray starring Dipannita Sharma, Shibani Dandekar, Shekhar Ravjiani, Adil Hussain and Natasha Rastogi. The film was directly released on Voot Select on 26 July 2021.",266
95,Web Scrape,"Ronak Kotecha of The Times of India rated the film 3.5/5 stars and wrote, ""all the stories are heartwarming and uncomplicated enough to find something to connect with, for everyone. The makers must be lauded for putting together a superior product with micro-crews working remotely, shaping it from script to screen, without compromising on the cinematic quality"". Shreya Paul of Firstpost gave the same rating and wrote, ""Love in the Times of Corona is yet another example of artful filmmaking that ought to be bolstered for it to pave the way for more. The film is further proof that women narrating women’s stories is cathartic (in its accuracy) and are artful retellings of what millions feel but cannot express"". Shaheen of OTTplay gave the same rating and wrote, ""From the feeling of happiness to experiencing the warmth of being with someone, Love In The Times of Corona is an out-and-out feel-good film that seldom doesn't but mostly gets its message right. While A Short Hello and Dinner In Lockdown are a one-time watch, Tea and a Rose merit multiple viewings"". Knox Theological Seminary is an independent, reformed evangelical seminary in Fort Lauderdale, Florida, US, founded in 1989 by D. James Kennedy. The school provides ministry training as a fully online seminary. Named after the Scottish reformer John Knox, Knox Theological Seminary was founded in 1989 by D. James Kennedy (1930–2007), Senior pastor of Coral Ridge Presbyterian Church. Kennedy wanted to build an institution that would teach and equip men and women to become pastors, teachers, evangelists, and lay workers who would fulfill the Great Commission and impact all aspects of culture. The goal, he said, was to train ministers who would ""stand for truth without compromise and have a zeal for evangelism."" At that time, the seminary was a.",299
96,Web Scrape,"The seminary became an independent free-standing institution under the governance of its board of directors on July 1, 2013. In 2023, Knox had 20 full-time, adjunct, and visiting instructors. Scott Manor is President of the seminary as well as Professor of Historical Theology. Gerald Bray, Bryan Chapell, Robert L. Reymond and Bruce Waltke have lectured there in the past. Knox currently offers three Masters courses and one Doctorate, as well as several certificate programs. Knox is governed by a board of directors. Knox Seminary's board installed Samuel Lamerson as president in November 2014. Lamerson was professor of New Testament before becoming president. The seminary continues to have a close relationship with Coral Ridge Presbyterian Church, including 25% board membership. The school graduated its first class in 1993 and was granted accreditation by the Association of Theological Schools in 2005. Knox obtained ATS approval in 2012 to offer two master's degree programs (Biblical and Theological Studies, Christianity and Culture) entirely online. The seminary is part of the AAAS joint programme with the ATS, Science for Seminaries. 26°11′44″N 80°6′48″W﻿ / ﻿26.19556°N 80.11333°W﻿ / 26.19556; -80.11333 Wyler Aerial Tramway is an aerial tramway in El Paso, Texas, United States that opened to the public in 1960. The tramway is operated by the Texas Parks and Wildlife Department and is located in Franklin Mountains State Park. The tramway complex covers 196 acres (0.79 km2) on the east side of the Franklin Mountains. The gondolas travel along two 2600 foot 1 3/8"" diameter steel cables to Ranger Peak, 5,632 feet (1,717 m) above sea level. The trip takes about four minutes and lifts riders up 940 vertical feet above the boarding area. From Ranger Peak viewers can see three states and two countries on a clear day. The tramway was closed indefinitely to the.",299
97,Web Scrape,"The tramway was built in 1959 by KTSM radio to aid in the construction of a transmitter tower. Karl O. Wyler managed the project. First opening to the public as the El Paso Aerial Tramway, the facility provided rides from 1960 to 1986, when high liability insurance costs forced the tram to stop public operations. The tram was only used to service the transmitter towers. Wyler donated the tramway for public use in his will. The Texas Parks and Wildlife Department accepted the donation in 1997 and renovated and re-opened the tramway to the public in 2001. The tramway was closed indefinitely in September 2018 after the Texas Parks and Wildlife conducted an engineering analysis that concluded ""the tram has surpassed its life expectancy and is no longer suited for public use."" TPWD estimated the replacement of the tram would cost millions of dollars and the agency did not have the financial resources to execute a capital construction project of this size at that time. In July 2024, it was announced that plans for repairs of the tramway were underway. As of November 2025, the Texas Legislature appropriated $20 million in funding to update the tramway to once again make it safe and suitable for public use. Phase I of the project included expanded parking, improved accessibility, upgraded restrooms, and new visitor amenities. Another $7 million was appropriated to start phase II. The Texas Parks and Wildlife Foundation (TPWF) will attempt to raise an additional $5–7 million to complete phase II which will include construction of a modern tramway system, visitor center, aerial station, and expanded trails and facilities.",269
98,Web Scrape,"31°48′32″N 106°28′41″W﻿ / ﻿31.80889°N 106.47806°W﻿ / 31.80889; -106.47806 This article related to a protected area in Texas is a stub. You can help Wikipedia by adding missing information. This article about transportation in Texas is a stub. You can help Wikipedia by adding missing information. The Davidic line or the House of David (Hebrew: בֵּית דָּוִד Bēt Dāwīḏ) was, according to the Hebrew Bible and Jewish tradition, the line of kings, descended from David, who ruled over the Kingdom of Israel and the Kingdom of Judah from the 9th to the 6th centuries BCE. According to the biblical narrative, David of the Tribe of Judah engaged in a protracted conflict with Ish-bosheth of the Tribe of Benjamin after the latter succeeded his father Saul to become the second king of an amalgamated Israel and Judah. Amidst this struggle, Yahweh had sent his prophet Samuel to anoint David as the true king of the Israelites. Following Ish-bosheth's assassination at the hands of his own army captains, David is traditionally believed to have acceded to the throne around 1010 BCE, replacing the House of Saul with his own and becoming the Israelite third king. He was succeeded by his son Solomon, whose mother was Bathsheba. Solomon's death led to the rejection of the House of David by most of the Twelve Tribes of Israel, with only Judah and Benjamin remaining loyal: the dissenters chose Jeroboam as their monarch and formed the Kingdom of Israel in the north (Samaria); while the loyalists kept Solomon's son Rehoboam as their monarch and formed the Kingdom of Judah in the south (Judea). With the success of Jeroboam's Revolt having severed Israel's connection to the House of David, only the Judahite monarchs, except Athaliah, were part of the Davidic line.",293
99,Web Scrape,"In the aftermath of the Babylonian siege of Jerusalem around 587 BCE, Solomon's Temple was destroyed and the Kingdom of Judah fell to the Neo-Babylonian Empire. Nearly 450 years later, the Hasmonean dynasty established the first independent Jewish kingdom since the Babylonian conquest, though it was not considered to be connected to the Davidic line nor to the Tribe of Judah. In Jewish eschatology, the Messiah (מָשִׁיחַ) will be a Jewish king whose paternal bloodline traces to David. He is expected to rule over the Jewish people during the Messianic Age and in the world to come. One Christian interpretation counts the Davidic line as continuing to Jesus. Very little is conclusively known about the House of David. The Tel Dan Stele mentions the death of the reigning king from ""BYTDWD"", (interpreted as ""House of David"") and thus far is the only extrabiblical explicit mention of David himself. The stele is dated to circa 840 BCE; however, the name of the Davidic king is not totally preserved, as much of the stele has not survived since the 9th century BCE. All that remains of the name is the final syllable, the extremely common theophoric suffix -yahū. Because the stele coincides the death of the Davidic king with the death of ram, the king of the Kingdom of Samaria, scholars have reconstructed the second slain king as Ahaziah of Judah, the only king contemporary to Jehoram with a name ending in -yahū. The earliest unambiguously attested king from the Davidic line is Uzziah, who reigned in the 8th century BCE, about 75 years after Ahaziah, who is named on bullae seals belonging to his servants Abijah and Shubnayahu. Uzziah may also be mentioned in the annals of Tiglath-Pileser III; however, the texts are largely fragmentary. Additionally, a tombstone dated to.",299
100,Web Scrape,"The origins of the dynasty, on the other hand, are shrouded in mystery. The Tel Dan Stele, as aforementioned, remains the only mention of David himself outside the Bible, and the historical reliability of the United Monarchy of Israel is archaeologically weak. The Stepped Stone Structure and Large Stone Structure in Jerusalem, assuming Eilat Mazar's contested stratigraphic dating of the structures to the Iron Age I is accurate, show that Jerusalem was at least somewhat populated in King David's time, and lends some credence to the biblical claim that Jerusalem was originally a Canaanite fortress; however, Jerusalem seems to have been barely developed until long after David's death, bringing into question the possibility that it could have been the imperial capital described in the Bible. In David's time, the capital probably served as little more than a formidable citadel, and the Davidic ""kingdom"" was most likely closer to a loosely-confederated regional polity, albeit a relatively substantial one. On the other hand, excavations at Khirbet Qeiyafa and Eglon, as well as structures from Hazor, Gezer, Megiddo and other sites conventionally dated to the 10th century BCE, are interpreted by many scholars to show that Judah was capable of accommodating large-scale urban societies centuries before minimalist scholars claim, and some have taken the physical archaeology of tenth-century Canaan as consistent with the former existence of a unified state on its territory, as archaeological findings demonstrate substantial development and growth at several sites, plausibly related to the tenth century. Even so, as for David and his immediate descendants themselves, the position of some scholars, as described by Israel Finkelstein and Neil Silberman, authors of The Bible Unearthed, espouses that David and Solomon may well be based on ""certain historical kernels"", and probably did exist in their own right, but their historical counterparts.",299
